Level,MenuLevel1,MenuLevel2,MenuLevel3,MenuLevel4,Menu ID,MenuName,Order Sequence,Type,Sub Type,SecCode,Level1Code,Level2Code,Level3Code
4,Service Management,Project Management,Setup,Employee,PJMT1080,Employee,3,I,M,SEC179,SEC1299,SEC2510,SEC179
4,Service Management,Project Management,Setup,Indirect Labor,PJMT1050,Indirect Labor,4,I,M,SEC180,SEC1299,SEC2510,SEC180
4,Service Management,Project Management,Setup,Indirect Labor Account,PJMT1070,Indirect Labor Account,35,I,M,SEC165,SEC1299,SEC2510,SEC165
4,Service Management,Project Management,Setup,Markup Code,PJMT1060,Markup Code,40,I,M,SEC220,SEC1299,SEC2510,SEC220
4,Service Management,Project Management,Setup,Operation,PJMT1085,Operation,41,I,M,SEC075,SEC1299,SEC2510,SEC075
4,Service Management,Project Management,Setup,Resource Group,PJMT1087,Resource Group,42,I,M,SEC076,SEC1299,SEC2510,SEC076
4,Service Management,Project Management,Setup,Role Code,PJMT1030,Role Code,50,I,M,SEC546,SEC1299,SEC2510,SEC546
4,Service Management,Project Management,Setup,Shift,PJMT1075,Shift,55,I,M,SEC034,SEC1299,SEC2510,SEC034
4,Service Management,Project Management,Setup,Time Type,PJMT1010,Time Type,60,I,M,SEC1440,SEC1299,SEC2510,SEC1440
2,Service Management,Time Management,,,TMMN0000,Time Management,90,S,,SEC2523,SEC1299,SEC2523,SEC2523
3,Service Management,Time Management,General Operations,,TMGO5000,General Operations,10,S,,SEC2523,SEC1299,SEC2523,SEC2523
4,Service Management,Time Management,General Operations,Import Labor / Scheduling Params Process,TMGO1100,Import Labor / Scheduling Params Process,5,I,P,SEC1781,SEC1299,SEC2523,SEC1781
4,Service Management,Time Management,General Operations,Job Entry,TMGO1010,Job Entry,10,I,E,SEC074,SEC1299,SEC2523,SEC074
4,Service Management,Time Management,General Operations,Project Entry,TMGO1011,Project Entry,20,I,E,SEC350,SEC1299,SEC2523,SEC350
4,Service Management,Time Management,General Operations,Quick Entry Code,TMMN1006,Quick Entry Code,30,I,E,SEC1901,SEC1299,SEC2523,SEC1901
4,Service Management,Time Management,General Operations,Task List,TMGO1001,Task List,40,I,E,SEC565,SEC1299,SEC2523,SEC565
4,Service Management,Time Management,General Operations,Time and Expense Approval,TMGO1005,Time and Expense Approval,50,I,E,SEC1904,SEC1299,SEC2523,SEC1904
4,Service Management,Time Management,General Operations,Time and Expense Entry,TMGO1002,Time and Expense Entry,60,I,E,SEC178,SEC1299,SEC2523,SEC178
4,Service Management,Time Management,General Operations,Time and Expense Tracker,TMGO1012,Time and Expense Tracker,70,I,T,SEC1928,SEC1299,SEC2523,SEC1928
4,Service Management,Time Management,General Operations,Time Entry,TMGO1014,Time Entry,65,K,E,SEC989,SEC1299,SEC2523,SEC989
4,Service Management,Time Management,General Operations,Time Tracker,TMGO1013,Time Tracker,80,K,T,SEC990,SEC1299,SEC2523,SEC990
3,Service Management,Time Management,Reports,,TMRP5000,Reports,20,S,,SEC1908,SEC1299,SEC2523,SEC1908
4,Service Management,Time Management,Reports,Time,TMRP1001,Time,10,I,R,SEC1906,SEC1299,SEC2523,SEC1906
4,Service Management,Time Management,Reports,Time,TMRP5001,Time,10,I,R,SEC1906,SEC1299,SEC2523,SEC1906
4,Service Management,Time Management,Reports,Time Booking Exception,TMRP1002,Time Booking Exception,20,I,R,SEC1907,SEC1299,SEC2523,SEC1907
4,Service Management,Time Management,Reports,Time Booking Exception,TMRP5002,Time Booking Exception,20,I,R,SEC1907,SEC1299,SEC2523,SEC1907
4,Service Management,Time Management,Setup,Business Category,TMMN1200,Business Category,5,I,M,SEC11201,SEC1299,SEC2523,SEC11201
4,Service Management,Time Management,Setup,Employee,TMMN1004,Employee,10,I,M,SEC179,SEC1299,SEC2523,SEC179
4,Service Management,Time Management,Setup,Image Category,TMMN1020,Image Category,14,I,M,SEC1502,SEC1299,SEC2523,SEC1502
4,Service Management,Time Management,Setup,Image Maintenance,TMMN1023,Image Maintenance,18,I,M,SEC1172,SEC1299,SEC2523,SEC1172
4,Service Management,Time Management,Setup,Indirect Labor,TMMN1005,Indirect Labor,20,I,M,SEC180,SEC1299,SEC2523,SEC180
4,Service Management,Time Management,Setup,Payment Method,TMMN1007,Payment Method,30,I,M,SEC1102,SEC1299,SEC2523,SEC1102
4,Service Management,Time Management,Setup,Resource Group,TMMN1008,Resource Group,50,I,M,SEC076,SEC1299,SEC2523,SEC076
4,Service Management,Time Management,Setup,Role Code,TMMN1009,Role Code,60,I,M,SEC546,SEC1299,SEC2523,SEC546
4,Service Management,Time Management,Setup,Shift,TMMN1010,Shift,70,I,M,SEC034,SEC1299,SEC2523,SEC034
4,Service Management,Time Management,Setup,Supplier,TMMN1011,Supplier,80,I,M,SEC115,SEC1299,SEC2523,SEC115
4,Service Management,Time Management,Setup,Task,TMMN1001,Task,90,I,M,SEC548,SEC1299,SEC2523,SEC548
4,Service Management,Time Management,Setup,Task Set,TMMN1002,Task Set,100,I,M,SEC553,SEC1299,SEC2523,SEC553
4,Service Management,Time Management,Setup,Task Type,TMMN1012,Task Type,110,I,M,SEC566,SEC1299,SEC2523,SEC566
4,Service Management,Time Management,Setup,Time Type,TMMN1018,Time Type,130,I,M,SEC1440,SEC1299,SEC2523,SEC1440
4,Service Management,Time Management,Setup,Work Force,TMMN1015,Work Force,140,I,M,SEC161,SEC1299,SEC2523,SEC161
4,Service Management,Time Management,Setup,Workflow Group,TMMN1003,Workflow Group,150,I,M,SEC621,SEC1299,SEC2523,SEC621
1,Software Development Kit,,,,SDK10,Software Development Kit,80,S,,SDKMENU,SDKMENU,SEC2523,
1,System Management,,,,XAMN5000,System Management,70,S,,SEC4682,SEC4682,SEC2523,
2,System Management,Application Studio,,,XAMN2210,Application Studio,5,K,,SEC4711,SEC4682,SEC4711,SEC4711
2,System Management,Business Activity Queries,,,XAMN5010,Business Activity Queries,10,S,E,SEC468,SEC4682,SEC468,SEC468
3,System Management,Business Activity Queries,BAQ Export Process,,SUMN1123,BAQ Export Process,40,I,P,SEC722,SEC4682,SEC468,SEC722
3,System Management,Business Activity Queries,BAQ Report Designer,,XABA3111,BAQ Report Designer,20,I,E,SEC806,SEC4682,SEC468,SEC806
3,System Management,Business Activity Queries,Business Activity Query (BAQ),,SUMN1816,Business Activity Query (BAQ),10,I,M,SEC386,SEC4682,SEC468,SEC386
2,System Management,Business Process Management,,,BPMN0000,Business Process Management,30,S,E,SEC807,SEC4682,SEC807,SEC807
3,System Management,Business Process Management,Alert Attachments,,XABA3070,Alert Attachments,50,I,M,SEC1080,SEC4682,SEC807,SEC1080
3,System Management,Business Process Management,BPM Data Form Designer,,BPMN1400,BPM Data Form Designer,40,I,M,SEC867,SEC4682,SEC807,SEC867
3,System Management,Business Process Management,Data Directives Maintenance,,BPMN1300,Data Directives Maintenance,20,I,M,SEC866,SEC4682,SEC807,SEC866
3,System Management,Business Process Management,Directive Export,,BPGO1100,Directive Export,80,I,E,SEC813,SEC4682,SEC807,SEC813
3,System Management,Business Process Management,Directive Import,,BPGO1200,Directive Import,90,I,E,SEC814,SEC4682,SEC807,SEC814
3,System Management,Business Process Management,Directive Update,,BPGO1300,Directive Update,100,I,E,SEC815,SEC4682,SEC807,SEC815
3,System Management,Business Process Management,Epicor Functions Maintenance,,BPMN1450,Epicor Functions Maintenance,25,I,M,SEC8661,SEC4682,SEC807,SEC8661
3,System Management,Business Process Management,Hold Type Maintenance,,BPMN1100,Hold Type Maintenance,60,I,M,SEC809,SEC4682,SEC807,SEC809
3,System Management,Business Process Management,Method Directives Maintenance,,BPMN1200,Method Directives Maintenance,10,I,M,SEC810,SEC4682,SEC807,SEC810
3,System Management,Business Process Management,Schedule Epicor Function,,BPMN1460,Schedule Epicor Function,27,I,P,SEC8662,SEC4682,SEC807,SEC8662
3,System Management,Business Process Management,Updatable BAQ Directives Maintenance,,BPMN1350,Updatable BAQ Directives Maintenance,30,I,M,SEC8660,SEC4682,SEC807,SEC8660
2,System Management,CDC Management,,,XAMN8100,CDC Management,15,S,E,SEC3310,SEC4682,SEC3310,SEC3310
3,System Management,CDC Management,CDC Log Processor,,XAMN8103,CDC Log Processor,30,I,P,SEC3313,SEC4682,SEC3310,SEC3313
3,System Management,CDC Management,CDC Notification Sender,,XAMN8104,CDC Notification Sender,40,I,P,SEC3314,SEC4682,SEC3310,SEC3314
3,System Management,CDC Management,CDC Subscriber Management,,XAMN8101,CDC Subscriber Management,10,W,M,SEC3311,SEC4682,SEC3310,SEC3311
3,System Management,CDC Management,CDC Table Management,,XAMN8102,CDC Table Management,20,W,M,SEC3312,SEC4682,SEC3310,SEC3312
2,System Management,Configuration Upgrade Dashboard,,,XAMN2220,Configuration Upgrade Dashboard,6,I,T,SEC4682,SEC4682,SEC4682,SEC4682
2,System Management,Dataset Relationships,,,SUGO1001,Dataset Relationships,65,I,T,SEC723,SEC4682,SEC723,SEC723
2,System Management,Document Management,,,SUMN1210,Document Management,40,S,E,SEC1030,SEC4682,SEC1030,SEC1030
3,System Management,Document Management,Attachment Type Maintenance,,SUMN1216,Attachment Type Maintenance,5,I,M,SEC156,SEC4682,SEC1030,SEC156
3,System Management,Document Management,Document Association,,SUMN1211,Document Association,10,I,M,SEC377,SEC4682,SEC1030,SEC377
3,System Management,Document Management,Document Management,,SUMN1215,Document Management,50,I,E,SEC110,SEC4682,SEC1030,SEC110
3,System Management,Document Management,Document Type Control,,SUMN1213,Document Type Control,30,I,M,SEC1031,SEC4682,SEC1030,SEC1031
3,System Management,Document Management,Document Type Maintenance,,SUMN1212,Document Type Maintenance,20,I,M,SEC100,SEC4682,SEC1030,SEC100
3,System Management,Document Management,Document Type Metadata,,SUMN1214,Document Type Metadata,40,I,M,SEC1032,SEC4682,SEC1030,SEC1032
3,System Management,Document Management,Dynamic Work Document,,SUMN1220,Dynamic Work Document,60,K,E,SEC1039,SEC4682,SEC1030,SEC1039
2,System Management,Enterprise Search,,,SUMN1106,Enterprise Search,7,S,E,SEC005,SEC4682,SEC005,SEC005
3,System Management,Enterprise Search,Enterprise Search Index Maintenance,,SUMN1107,Enterprise Search Index Maintenance,0,I,E,SEC005,SEC4682,SEC005,SEC005
2,System Management,External Business Activity Query,,,XAMN5080,External Business Activity Query,20,S,E,SEC468,SEC4682,SEC468,SEC468
3,System Management,External Business Activity Query,External Business Activity Query,,SUMN1815,External Business Activity Query,40,I,M,SEC386,SEC4682,SEC468,SEC386
3,System Management,External Business Activity Query,External Datasource Metadata,,SUMN1813,External Datasource Metadata,30,I,E,SEC386,SEC4682,SEC468,SEC386
3,System Management,External Business Activity Query,External Datasource Types,,SUMN1821,External Datasource Types,10,I,M,SEC386,SEC4682,SEC468,SEC386
3,System Management,External Business Activity Query,External Datasources,,SUMN1819,External Datasources,20,I,M,SEC386,SEC4682,SEC468,SEC386
2,System Management,Integrations,,,EASMN001,Integrations,25,S,,SEC119,SEC4682,SEC119,SEC119
3,System Management,Integrations,Automation Studio,,EAS1002,Automation Studio,20,W,U,SEC121,SEC4682,SEC119,SEC121
3,System Management,Integrations,Integration Setup,,EAS1001,Integration Setup,10,W,U,SEC120,SEC4682,SEC119,SEC120
2,System Management,IoT Management,,,XAMN8090,IoT Management,45,S,E,SEC3300,SEC4682,SEC3300,SEC3300
3,System Management,IoT Management,IoT Configuration,,XAMN8081,IoT Configuration,10,I,M,SEC3301,SEC4682,SEC3300,SEC3301
3,System Management,IoT Management,IoT Device Event Processor,,XAMN8084,IoT Device Event Processor,50,I,P,SEC3304,SEC4682,SEC3300,SEC3304
3,System Management,IoT Management,IoT Device Event Retriever,,XAMN8085,IoT Device Event Retriever,60,I,P,SEC3305,SEC4682,SEC3300,SEC3305
3,System Management,IoT Management,IoT Device Group Maintenance,,XAMN8082,IoT Device Group Maintenance,20,I,M,SEC3302,SEC4682,SEC3300,SEC3302
3,System Management,IoT Management,IoT Device Maintenance,,XAMN8083,IoT Device Maintenance,30,I,M,SEC3303,SEC4682,SEC3300,SEC3303
3,System Management,IoT Management,IoT Rule Designer,,XAMN8086,IoT Rule Designer,40,W,E,SEC3306,SEC4682,SEC3300,SEC3306
2,System Management,Process Sets,,,XAMN5020,Process Sets,50,S,E,SEC468,SEC4682,SEC468,SEC468
3,System Management,Process Sets,Process Set Maintenance,,SUUT0200,Process Set Maintenance,10,I,M,SEC660,SEC4682,SEC468,SEC660
3,System Management,Process Sets,Schedule Process Set,,SUUT0201,Schedule Process Set,20,I,P,SEC661,SEC4682,SEC468,SEC661
2,System Management,Purge/Cleanup Routines,,,XAMN5030,Purge/Cleanup Routines,60,S,E,SEC468,SEC4682,SEC468,SEC468
3,System Management,Purge/Cleanup Routines,Data Tag Maintenance,,SUMN2110,Data Tag Maintenance,10,I,E,SEC1090,SEC4682,SEC468,SEC1090
3,System Management,Purge/Cleanup Routines,Database Purge and Summarize,,SUMT1100,Database Purge and Summarize,30,I,P,SEC1121,SEC4682,SEC468,SEC1121
3,System Management,Purge/Cleanup Routines,Personalization Purge,,SUMN2200,Personalization Purge,20,I,E,SEC1085,SEC4682,SEC468,SEC1085
3,System Management,Purge/Cleanup Routines,System Activity Log Purge,,SUMN125,System Activity Log Purge,40,I,E,SEC1091,SEC4682,SEC468,SEC1091
2,System Management,Rebuild Processes,,,XAMN5200,Rebuild Processes,75,S,E,SEC46800,SEC4682,SEC46800,SEC46800
3,System Management,Rebuild Processes,Finance,,XAMN5215,Finance,5,S,E,SEC46816,SEC4682,SEC46800,SEC46816
4,System Management,Rebuild Processes,Finance,1099 Conversion US,XAMN5271,1099 Conversion US,6,I,P,SEC5271,SEC4682,SEC46800,SEC5271
4,System Management,Rebuild Processes,Finance,Bank Statement Conversion,XAMN5220,Bank Statement Conversion,7,I,P,SEC5220,SEC4682,SEC46800,SEC5220
4,System Management,Rebuild Processes,Finance,Fix BankTran Reporting Amounts,XAMN5216,Fix BankTran Reporting Amounts,17,I,P,SEC46817,SEC4682,SEC46800,SEC46817
4,System Management,Rebuild Processes,Finance,Recalculate Customer Credit,XAMN5230,Recalculate Customer Credit,50,I,P,SEC5230,SEC4682,SEC46800,SEC5230
4,System Management,Rebuild Processes,Finance,Regenerate TaxBoxTran,XAMN5236,Regenerate TaxBoxTran,53,I,P,SEC5236,SEC4682,SEC46800,SEC5236
4,System Management,Rebuild Processes,Finance,Release Data Locked for GL Posting,XAMN5232,Release Data Locked for GL Posting,55,I,P,SEC5232,SEC4682,SEC46800,SEC5232
4,System Management,Rebuild Processes,Finance,Set Customers EInvoice Defaults,XAMN5280,Set Customers EInvoice Defaults,60,K,P,SEC5229,SEC4682,SEC46800,SEC5229
4,System Management,Rebuild Processes,Finance,Token Migration and Void Authorizations,XAMN5272,Token Migration and Void Authorizations,36,I,P,SEC11121,SEC4682,SEC46800,SEC11121
4,System Management,Rebuild Processes,Finance,UD codes creation for Intrastat,XAMN5235,UD codes creation for Intrastat,100,I,P,SEC46826,SEC4682,SEC46800,SEC46826
4,System Management,Rebuild Processes,Finance,Unlock Bank Statement,XAMN5227,Unlock Bank Statement,105,I,P,SEC5227,SEC4682,SEC46800,SEC5227
4,System Management,Rebuild Processes,Finance,Unlock Batch,XAMN5228,Unlock Batch,106,I,P,SEC5228,SEC4682,SEC46800,SEC5228
3,System Management,Rebuild Processes,Mfg / Distribution,,XAMN5210,Mfg / Distribution,10,S,E,SEC46810,SEC4682,SEC46800,SEC46810
4,System Management,Rebuild Processes,Mfg / Distribution,Close Purchase Orders - MultiCompany,XAMN5222,Close Purchase Orders - MultiCompany,10,I,P,SEC46819,SEC4682,SEC46800,SEC46819
4,System Management,Rebuild Processes,Mfg / Distribution,Convert PcInValues,XAMN5260,Convert PcInValues,20,I,P,SEC3999,SEC4682,SEC46800,SEC3999
4,System Management,Rebuild Processes,Mfg / Distribution,Create Initial ExtSystem Records,XAMN5219,Create Initial ExtSystem Records,30,I,P,SEC46831,SEC4682,SEC46800,SEC46831
4,System Management,Rebuild Processes,Mfg / Distribution,Detect Redundant Boms,XAMN5299,Detect Redundant Boms,40,I,P,SEC46835,SEC4682,SEC46800,SEC46835
4,System Management,Rebuild Processes,Mfg / Distribution,ECC Convert Web Customer / Part UOM,SIMN1000,ECC Convert Web Customer / Part UOM,50,I,P,SEC46815,SEC4682,SEC46800,SEC46815
4,System Management,Rebuild Processes,Mfg / Distribution,Fix Book Detail records,XAMN5213,Fix Book Detail records,60,I,P,SEC46814,SEC4682,SEC46800,SEC46814
4,System Management,Rebuild Processes,Mfg / Distribution,Fix Book Release records,XAMN5214,Fix Book Release records,70,I,P,SEC46813,SEC4682,SEC46800,SEC46813
4,System Management,Rebuild Processes,Mfg / Distribution,Fix Resource Horizons,XAMN5243,Fix Resource Horizons,210,I,P,SEC46842,SEC4682,SEC46800,SEC46842
4,System Management,Rebuild Processes,Mfg / Distribution,Recalculate Part Low Level Code,XAMN5242,Recalculate Part Low Level Code,200,I,P,SEC46810,SEC4682,SEC46800,SEC46810
4,System Management,Rebuild Processes,Mfg / Distribution,Refresh Order Release Quantity,XAMN5211,Refresh Order Release Quantity,80,I,P,SEC46811,SEC4682,SEC46800,SEC46811
4,System Management,Rebuild Processes,Mfg / Distribution,Refresh Part Quantities and Allocations,XAMN5217,Refresh Part Quantities and Allocations,100,I,P,SEC1505,SEC4682,SEC46800,SEC1505
4,System Management,Rebuild Processes,Mfg / Distribution,Refresh PartBin QOH From PartTran,XAMN5221,Refresh PartBin QOH From PartTran,90,I,P,SEC1506,SEC4682,SEC46800,SEC1506
4,System Management,Rebuild Processes,Mfg / Distribution,Remove Orphaned PartWip From JobOper,XAMN5241,Remove Orphaned PartWip From JobOper,190,I,P,SEC46840,SEC4682,SEC46800,SEC46840
4,System Management,Rebuild Processes,Mfg / Distribution,Remove Orphaned PickedOrders / MtlQueue,XAMN5212,Remove Orphaned PickedOrders / MtlQueue,110,I,P,SEC46812,SEC4682,SEC46800,SEC46812
4,System Management,Rebuild Processes,Mfg / Distribution,Repair Invoice Costs and GL Transactions,XAMN5233,Repair Invoice Costs and GL Transactions,140,I,P,SEC46833,SEC4682,SEC46800,SEC46833
4,System Management,Rebuild Processes,Mfg / Distribution,Repair JobHead Duplicate Person,XAMN5239,Repair JobHead Duplicate Person,180,I,P,SEC46839,SEC4682,SEC46800,SEC46839
4,System Management,Rebuild Processes,Mfg / Distribution,Repair JobOper Hours And Costs,XAMN5224,Repair JobOper Hours And Costs,120,I,P,SEC46832,SEC4682,SEC46800,SEC46832
4,System Management,Rebuild Processes,Mfg / Distribution,Set PO Total and Tax Defaults,XAMN5234,Set PO Total and Tax Defaults,150,I,P,SEC46834,SEC4682,SEC46800,SEC46834
4,System Management,Rebuild Processes,Mfg / Distribution,Set Receipt Tax Defaults,XAMN5237,Set Receipt Tax Defaults,160,I,P,SEC46836,SEC4682,SEC46800,SEC46836
4,System Management,Rebuild Processes,Mfg / Distribution,Shrink Configurator Field Properties,XAMN5238,Shrink Configurator Field Properties,170,I,P,SEC46838,SEC4682,SEC46800,SEC46838
4,System Management,Rebuild Processes,Mfg / Distribution,Update PcValueGrp Related To Columns,XAMN5262,Update PcValueGrp Related To Columns,22,I,P,SEC3999,SEC4682,SEC46800,SEC3999
2,System Management,Reporting,,,XAMN5040,Reporting,70,S,E,SEC468,SEC4682,SEC468,SEC468
3,System Management,Reporting,Electronic Report Maintenance,,SUMT7600,Electronic Report Maintenance,40,I,M,SEC468,SEC4682,SEC468,SEC468
